Movie Name,Genre,Year,Directed By,Cast,Poster,Thumbnail,Video Link 1,Video Link 2
The Red Blood of Courage (1935),Western,1935,John English,"Kermit Maynard - Jim Sullivan, Ann Sheridan - Beth Henry, Reginald Barlow - Mark Henry, Ben Hendricks Jr. - Bart Slager, George Regas - Frenchy, Nat Carr - Doctor Meyer",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2011/08/the-red-blood-of-courage-1935.jpg,https://www.archive.org/download/red_blood_of_courage/red_blood_of_courage.gif,https://www.archive.org/download/red_blood_of_courage/red_blood_of_courage.ogv,https://www.archive.org/download/red_blood_of_courage/red_blood_of_courage_512kb.mp4
First Spaceship on Venus (1960),Sci-fi,1960,Kurt Maetzig,"Günther Simon - German pilot / Robert / Raimund Brinkmann, Julius Ongewe - African TV technician / Talua, Yoko Tani - Japanese doctor / Dr. Sumiko Ogimura, M.D., Oldrich Lukes - American nuclear physicist / Professor Harringway Hawling, Ignacy Machowski - Polish chief engineer / Professor Saltyk / Professor Durand, Michail N. Postnikow - Soviet Astronaut / Professor Arsenew / Orloff, Kurt Rackelmann - Indian mathematician / Professor Sikarna, Tang Hua-Ta - Chinese linguist / Dr. Chen Yu / Lao Tsu, Lucina Winnicka - TV reporter / Joan Moran, Eduard von Winterstein - nuclear physicist, Ruth Maria Kubitschek - Professor Arsenew's wife",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2017/01/Derschweigendestern.jpeg,https://archive.org/download/FirstSpaceshipOnVenusMPEG/First_Spaceship_On_Venus.gif,https://archive.org/download/FirstSpaceshipOnVenusMPEG/First_Spaceship_On_Venus.ogv,https://archive.org/download/FirstSpaceshipOnVenusMPEG/First_Spaceship_On_Venus_512kb.mp4
Clearing the Range (1931),"Romance, Western",1931,Otto Brower,"Hoot Gibson - Curt ""El Capitan"" Fremont, Sally Eilers - Mary Lou Moran, Hooper Atchley - Lafe Kildare, Robert Homans - Moran, Edward Peil Sr. - Sheriff Jim, George Mendoza - Juan Conares, Edward Hearn - Jim Fremont, Maston Williams - George Allen, Eva Grippon - Senora Conares",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2014/02/Clearing_the_Range_1931.jpg,https://archive.org/download/ClearingtheRange/ClearingtheRange.gif,https://archive.org/download/ClearingtheRange/ClearingtheRange.ogv,https://archive.org/download/ClearingtheRange/ClearingtheRange.mp4
Rock Rock Rock! (1956),"Drama, Music",1956,Will Price,"Alan Freed and his Rock 'n Roll Band - Themselves, Fran Manfred - Arabella, Tuesday Weld - Dori, Connie Francis - Dori's Songs (singing), Teddy Randazzo - Tommy",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/01/rock-rock-rock-1956.jpg,http://archive.org/download/rock_rock_rock/Rock_Rock_Rock.gif,http://archive.org/download/rock_rock_rock/Rock_Rock_Rock.ogv,http://archive.org/download/rock_rock_rock/Rock_Rock_Rock_512kb.mp4
The Zero Hour (1939),"Drama, Romance",1939,Sidney Salkow,"Otto Kruger - Julian Forbes, Adrienne Ames - Susan, Donald Douglas - Brewster, Jane Darwell - Sophie, J.M. Kerrigan - Timothy, Leonard Carey - Butler, Sarah Padden - Sister Theodosia, Ferris Taylor - Weber, Willard Parker - Lansdowne, Landers Stevens - Doctor, Ann E. Todd - Beth",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/11/The_Zero_Hour_1939.jpg,https://archive.org/download/Zero_Hour_1939/Zero_Hour.gif,https://archive.org/download/Zero_Hour_1939/Zero_Hour.ogv,https://archive.org/download/Zero_Hour_1939/Zero_Hour_512kb.mp4
Sunset Murder Case (1938),"Drama, Mystery",1938,Louis J. Gasnier,"Sally Rand - Kathy O'Connor, Esther Muir - Lora Wynne, Vince Barnett - Barney, Paul Sutton - Bapti Stephani, Lona Andre - Nita Madera, Mary Brodel - Jane Baird, George Douglas - Carlo Rossmore, Reed Hadley - Oliver Helton, Kathryn Kane - Penny Nichols",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/07/sunset-murder-case-1938.jpg,https://archive.org/download/sunset_murder_case/sunset_murder_case.gif,https://archive.org/download/sunset_murder_case/sunset_murder_case.ogv,https://archive.org/download/sunset_murder_case/sunset_murder_case_512kb.mp4
The Man Who Walked Alone (1945),"Comedy, Drama",1945,Christy Cabanne,"Dave O'Brien - Marion Scott, Kay Aldridge - Wilhelmina Hammond, Walter Catlett - Wiggins, Guinn 'Big Boy' Williams - Champ, Isabel Randolph - Mrs. Hammond, Smith Ballew - Alvin Bailey, Nancy June Robinson - Patricia Hammond, Ruth Lee - Aunt Harriett",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2011/08/the-man-who-walked-alone-1945.jpg,https://www.archive.org/download/Man_Who_Walked_Alone_1945/Man_Who_Walked_Alone.gif,https://www.archive.org/download/Man_Who_Walked_Alone_1945/Man_Who_Walked_Alone_512kb.mp4,
Too Many Women (1942),Comedy,1942,Bernard B. Ray,"Neil Hamilton - Richard Sutton, June Lang - Gwenny Miller, Joyce Compton - Barbara Cartwright, Barbara Read - Linda Pearson, Fred Sherman - Charlie Blakewell, Kate MacKenna - Grandmother Sutton, Matt McHugh - Spike O'Reilly, Marlo Dwyer - Lorraine O'Reilly, Harry Holman - John Cartwright, George Davis - Bottles, Maurice Cass - Doctor Hamilton, Tom Herbert - W. R. Mitchell, Pat Gleason - Gibbons, Dora Clement - Mrs. Fairbanks, Bertram Marburgh - Uncle Woodrow",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/12/too-many-women-1942.jpg,https://archive.org/download/TooManyWomen/TooManyWomen.gif,https://archive.org/download/TooManyWomen/TooManyWomen.ogv,https://archive.org/download/TooManyWomen/TooManyWomen.mp4
Dementia 13 (1963),"Horror, Mystery, Thriller",1963,Francis Ford Coppola,"William Campbell - Richard Haloran, Luana Anders - Louise Haloran, Patrick Magee - Dr. Justin Caleb, Bart Patton - Billy Haloran, Mary Mitchell - Kane, Eithne Dunne - Lady Haloran, Peter Read - John Haloran, Karl Schnazer - Simon, the poacher, Ron Perry - Arthur, Derry O'Donovan - Lillian, the maid, Barbara Dowling - Kathleen Haloran",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2010/10/dementia-13-1963.jpg,https://www.archive.org/download/Dementia_13/Dementia_13.gif,https://www.archive.org/download/Dementia_13/Dementia_13.ogv,https://www.archive.org/download/Dementia_13/Dementia_13_512kb.mp4
Nightmare Castle (1965),Horror,1965,Mario Caino,"Barbara Steele - Muriel Arrowsmith, Paul Muller - Dr. Stephen Arrowsmith, Helga Liné - Solange, Laurence Clift - Dr. Dereck Joyce, Giuseppe Addobbati - Jonathan, Rik Battaglia - David",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2010/10/nightmare-castle-1965.jpg,https://www.archive.org/download/nightmare_castle/nightmare_castle.gif,https://www.archive.org/download/nightmare_castle/nightmare_castle.ogv,https://www.archive.org/download/nightmare_castle/nightmare_castle_512kb.mp4
Invisible Ghost (1941),"Horror, Thriller",1941,Joseph H. Lewis,"Bela Lugosi - Charles Kessler, Polly Ann Young - Virginia Kessler, John McGuire - Ralph and Paul Dickson, Clarence Muse - Evans the Butler, Terry Walker - Cecile Mannix, Betty Compson - Mrs. Kessler, Ernie Adams - Jules Mason, George Pembroke - Lieutenant Williams, Ottola Nesmith - Mrs. Mason, Fred Kelsey - Detective Ryan, Jack Mulhall - Detective Tim",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2014/02/Invisible-ghost-1941.jpg,https://archive.org/download/TheInvisibleGhost/TheInvisibleGhost.gif,https://archive.org/download/TheInvisibleGhost/TheInvisibleGhost.ogv,https://archive.org/download/TheInvisibleGhost/TheInvisibleGhost_512kb.mp4
"Cosmo Jones, Crime Smasher (1943)","Comedy, Drama, Mystery",1943,James Tinling,"Charles Jordan as Biff Garr, Edgar Kennedy as Police Chief Murphy, Emmett Vogan as Police Commissioner Gould, Frank Graham as Professor Cosmo Jones, Gale Storm as Susan Fleming, Gwen Kenyon as Phyllis Blake, Herbert Rawlinson as Mr. James J. Blake, Mantan Moreland as Eustace Smith, Mauritz Hugo as Tony Sandol - Gangster, Maxine Leslie as Mrs. Jake Pelotti, Richard Cromwell as Sgt. Pat Flanagan, Sam Bernard as Gangster, Tristram Coffin as Jake Pelotti, Vince Barnett as Henchman ""Gimp""",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2011/09/cosmo-jones-crime-smasher-1943.jpg,https://archive.org/download/CosmoJonesCrimeSmasher/CosmoJonesCrimeSmasher.gif,https://archive.org/download/CosmoJonesCrimeSmasher/CosmoJonesCrimeSmasher.ogv,https://archive.org/download/CosmoJonesCrimeSmasher/CosmoJonesCrimeSmasher_512kb.mp4 
City of Missing Girls (1941),Mystery,1941,Elmer Clifton,"H. B. Warner - Police Capt. ""Mac"" McVeigh, Astrid Allwyn - Nora Page, John Archer - Assistant D.A. James J. Horton, Sarah Padden - Mrs. Randolph, Philip Van Zandt - King Peterson, George Rosener - Police Officer 'Copper' Dugan, Kathryn Crawford - Helen Whitney, Patricia Knox - Kate Nelson, Walter Long - Police Officer Larkin, Gale Storm - Mary Phillips, Boyd Irwin - Joseph 'Joe' Thompson, Danny Webb - William 'Bill' Short, Photographer, Herb Vigran - Danny Mason",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2016/08/City_of_Missing_Girls_1941.jpeg,http://archive.org/download/CityOfMissingGirls1941/City%20of%20Missing%20Girls%20%281941%29.gif,http://archive.org/download/CityOfMissingGirls1941/City%20of%20Missing%20Girls%20%281941%29.ogv,http://archive.org/download/CityOfMissingGirls1941/City%20of%20Missing%20Girls%20%281941%29.mp4
The Monster Maker (1944),"Horror, Sci-fi",1944,Sam Newfield,"J. Carrol Naish - Dr. Igor Markoff, Ralph Morgan - Anthony Lawrence, Tala Birell - Maxine, Wanda McKay - Patricia Lawrence, Terry Frost - Bob Blake, Glenn Strange - Giant / Steve, Alexander Pollard - Butler / Stack, Sam Flint - Dr. Adams, Ace the Wonder Dog - Ace",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2016/09/The_Monster_Maker_1944.jpg,http://archive.org/download/The_Monster_Maker/The_Monster_Maker.gif,http://archive.org/download/The_Monster_Maker/The_Monster_Maker.ogv,http://archive.org/download/The_Monster_Maker/The_Monster_Maker_512kb.mp4
Private Snuffy Smith (1942),"Comedy, Romance, War",1942,Edward F. Cline,"Bud Duncan - Snuffy Smith, Edgar Kennedy - Sgt. Ed Cooper, Sarah Padden - Lowizie Smith, J. Farrell MacDonald - Gen. Rosewater, Doris Linden - Cindy, Jimmie Dodd - Don Elbie, Andria Palmer - Janie, Patrick McVey - Lloyd, Frank Austin - Saul",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/08/Private-Snuffy-Smith-1942.png,https://archive.org/download/private_snuffy_smith/private_snuffy_smith.gif,https://archive.org/download/private_snuffy_smith/private_snuffy_smith.ogv,https://archive.org/download/private_snuffy_smith/private_snuffy_smith_512kb.mp4
The Girl from Monterrey (1943),Thriller,1943,Wallace Fox,"Armida Vendrell - Lita Valdez, Edgar Kennedy - Doc Hogan, Veda Ann Borg - Flossie Rankin, Jack La Rue - Al Johnson, Terry Frost - Jerry O'Leary, Anthony Caruso - Alberto Valdez, Charles Williams - Harry Hollis, Bryant Washburn - Fight Commissioner Bogart, Guy Zanette - Tony Perrone, Wheeler Oakman - Fight Announcer, Jay Silverheels - Fighter Tito Flores, Renee Helms - Hat Check Girl",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2016/12/The Girl from Monterrey.jpg,https://archive.org/download/girl_from_monterey/girl_from_monterey.gif,https://archive.org/download/girl_from_monterey/girl_from_monterey.ogv,https://archive.org/download/girl_from_monterey/girl_from_monterey_512kb.mp4
Jail Bait (1954),Thriller,1954,Ed Wood,"Lyle Talbot - Inspector Johns, Steve Reeves - Lt. Bob Lawrence, Herbert Rawlinson - Dr. Boris Gregor, Clancy Malone - Don Gregor, Dolores Fuller - Marilyn Gregor, Timothy Farrell - Vic Brady, Theodora Thurman - Loretta, Bud Osborne - Paul McKenna, Mona McKinnon - Miss Willis, La Vada Simmons - Miss Lytell, Regina Claire - a Newspaper Reporter, John Robert Martin - Detective McCall, Don Nagel - Detective Dennis, John Avery - a Police Doctor",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/11/Jail_Bait-1954.png,https://archive.org/download/JailBait/JailBait.gif,https://archive.org/download/JailBait/JailBait.ogv,https://archive.org/download/JailBait/JailBait_512kb.mp4
Oliver Twist (1933),Drama,1933,William J. Cowen,"Dickie Moore - Oliver Twist, Irving Pichel - Fagin, William Boyd - Bill Sikes, Doris Lloyd - Nancy Sikes, Alec B. Francis - Mr. Brownlow, Barbara Kent - Rose Maylie, Sonny Ray - The Artful Dodger, George K. Arthur - Toby Crackit, George Nash - Charles Bates, Clyde Cook - Chitfing, Lionel Belmore - Mr. Bumble, Tempe Pigott - Mrs. Corney, Nelson McDowell - Sowerberry, Virginia Sale - Mrs. Sowerberry, Harry Holman - Grimwig, Bobby Nelson - Noah Claypole",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2012/06/oliver-twist-1933.jpg,https://archive.org/download/oliver_twist/oliver_twist.gif,https://archive.org/download/oliver_twist/oliver_twist.ogv,https://archive.org/download/oliver_twist/oliver_twist_512kb.mp4
Aerial Gunner (1943),"Drama, War",1943,William H. Pine,"Chester Morris - Sgt. Pattis, Richard Arlen - Sgt. Jonathan Davis, Jimmy Lydon - Pvt. Sanford Lunt, Amelita Ward - Peggy Lunt, Dick Purcell - Pvt. Lancelot Blaine, Keith Richards - Sgt. Henry Jones, William Benedict - Pvt. Jackson Laswell, Olive Blakeney - Mrs. Sanford Lunt, Robert Mitchum - Sgt. Benson",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2015/03/Aerial_Gunner_1943.jpg,https://archive.org/download/aerial_gunner/aerial_gunner.gif,https://archive.org/download/aerial_gunner/aerial_gunner.ogv,https://archive.org/download/aerial_gunner/aerial_gunner.mp4
The Wild Ride (1960),Drama,1960,Harvey Berman,"Jack Nicholson - Johnny Varron, Georgianna Carter - Nancy, Robert Bean - Dave, Carol Bigby - Joyce, John Bologni - Barny, Gary Espinosa - Cliff, Judith Tresize - Ann, Wesley Marie Tackitt, Sydene Wallace, Donna Dabney, Garry Korpi, Leonard Williams, John Holden, Raymond O'Day",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2014/06/the-wild-ride-1960.jpg,https://archive.org/download/TheWildRide/TheWildRide1960.gif,https://archive.org/download/TheWildRide/TheWildRide1960.ogv,https://archive.org/download/TheWildRide/TheWildRide1960_512kb.mp4
The Blood Of Jesus (1941),Drama,1941,Spencer William,"Cathryn Caviness - Sister Martha Ann Jackson, Spencer Williams - Ras Jackson, Juanita Riley - Sister Jenkins, Reather Hardeman - Sister Ellerby, Rogenia Goldthwaite - The Angel, James B. Jones - Satan, Frank H. McClennan - Judas Green, Eddie DeBase - Rufus Brown, Alva Fuller - Luke Williams",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2010/10/the-blood-of-jesus-1941.jpg,https://www.archive.org/download/blood_of_jesus/blood_of_jesus.gif,https://www.archive.org/download/blood_of_jesus/blood_of_jesus.ogv,https://www.archive.org/download/blood_of_jesus/blood_of_jesus_512kb.mp4
Tomorrow’s Youth (1934),Drama,1934,Charles Lamont,"Dickie Moore - Thomas Hall Jr, Martha Sleeper - Mrs. Hall, John Miljan - Tom Hall, Franklin Pangborn - Tutor, Paul Hurst - Detective, Gloria Shea - Janes Holsworth, Jane Darwell - Mary, Barbara Bedford - Miss Booth",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2014/01/tomorrows-youth-1934.jpg,https://archive.org/download/tomorrows_youth/tomorrows_youth.gif,https://archive.org/download/tomorrows_youth/tomorrows_youth.ogv,https://archive.org/download/tomorrows_youth/tomorrows_youth_512kb.mp4
The Case of the Texas Cowgirl (1954),"Drama, Mystery",1954,Steve Previn,"Ronald Howard - Sherlock Holmes, Howard Marion-Crawford - Dr. John H. Watson, Archie Duncan - Inspector Lestrade, Richard Larke - Sergeant Wilkins, Lucille Vines - Minnie O'Malley",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/08/the-case-of-the-texas-cowgirl-1954.jpg,https://archive.org/download/SherlockHolmes-TheCaseoftheTexasCowgirl/TheCaseoftheTexasCowgirl.gif,https://archive.org/download/SherlockHolmes-TheCaseoftheTexasCowgirl/TheCaseoftheTexasCowgirl.ogv,https://archive.org/download/SherlockHolmes-TheCaseoftheTexasCowgirl/TheCaseoftheTexasCowgirl_512kb.mp4
Hard Hombre (1931),Western,1931,Otto Brower,"Hoot Gibson - William Penn ""Peaceful"" Patton, Lina Basquette - Senora Martini, Mathilde Comont - Maria Romero, G. Raymond Nye - Joe Barlow, Jessie Arnold - Mrs. Patton, Jack Byron - Abe, Christian J. Frank - Sheriff, Rosa Gore - Wife In Shack, Skeeter Bill Robbins - Slim, Frank Winkleman - The Hard Hombre",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2014/07/the-hard-hombre-1931.jpg,https://archive.org/download/hard_hombre/hard_hombre.gif,https://archive.org/download/hard_hombre/hard_hombre.ogv,https://archive.org/download/hard_hombre/hard_hombre_512kb.mp4
The Shadow of Silk Lennox (1935),Drama,1935,Ray Kirkwood,"Lon Chaney Jr. - John Arthur Lennox, Dean Benton - Jimmy Lambert, Marie Burton - Nola Travers, Jack Mulhall - Ferguson, Eddie Gribbon - Lefty Sloan, Allen Greer - Dutch, Theodore Lorch - Kennedy, Frank Niemann - Nightclub Band Leader",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/10/the-shadow-of-silk-lennox-1935.jpg,https://archive.org/download/TheShadowofSilkLennox/TheShadowofSilkLennox.gif,https://archive.org/download/TheShadowofSilkLennox/TheShadowofSilkLennox.ogv,https://archive.org/download/TheShadowofSilkLennox/TheShadowofSilkLennox_512kb.mp4
Phantom Thunderbolt (1933),Western,1933,Alan James,"Ken Maynard - Thunderbolt Kid, Frances Lee - Judy Lane, Frank Rice - Nevady, William Gould - 'Red' Matthews, Bob Kortman - 'One-Shot' Mallory",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2011/08/phantom-thunderbolt-1933.jpg,https://www.archive.org/download/phantom_thunderbolt/phantom_thunderbolt.gif,https://www.archive.org/download/phantom_thunderbolt/phantom_thunderbolt.ogv,https://www.archive.org/download/phantom_thunderbolt/phantom_thunderbolt_512kb.mp4
The Wasp Woman (1960),"Horror, Sci-fi",1960,Roger Corman and Jack Hill,"Susan Cabot - Janice Starlin, Anthony Eisley - Bill Lane, Barboura Morris - Mary Dennison, William Roerick - Arthur Cooper, Michael Mark - Eric Zinthrop, Frank Gerstle - Les Hellman, Bruno VeSota - Night Watchman, Roy Gordon - Paul Thompson, Carolyn Hughes - Jean Carson, Lynn Cartwright - Maureen Reardon",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/08/The_Wasp_Woman-1960.jpg,https://archive.org/download/The_Wasp_Women/The_Wasp_Women.gif,https://archive.org/download/The_Wasp_Women/The_Wasp_Women.ogv,https://archive.org/download/The_Wasp_Women/The_Wasp_Women_512kb.mp4
Bride Of The Monster (1955),"Horror, Sci-fi",1955,Edward D. Wood Jr.,"Bela Lugosi - Dr. Eric Vornoff, Tor Johnson - Lobo, Tony McCoy - Lt. Dick Craig, Loretta King - Janet Lawton, Bud Osborne - Lafe McRae, Harvey B. Dunn - Captain Robbins, George Becwar - Professor Strowski, Paul Marco - Kelton, Don Nagel - Martin, John Warren - Jake, Ann Wilner - Tillie, Dolores Fuller - Margie",http://d29g613ue2xlks.cloudfront.net/wp-content/uploads/2013/11/Bride_of_the_Monster_1956.jpg,https://archive.org/download/brideofthemonsteredwood/Bride_Of_The_Monster.gif,https://archive.org/download/brideofthemonsteredwood/Bride_Of_The_Monster.ogv,https://archive.org/download/brideofthemonsteredwood/Bride_Of_The_Monster.mp4
